행정동,20191,20192,20193,20194,20201,20202,20203,20204,20211,20212,20213,20214,20221,20222,20223,20224,20231,20232,20233,20234,20241,20242,20243,20244,시설수,면적
남가좌2동,23847.7,22283.3,27939.9,20020.5,23094.1,19585.4,14097.0,11551.9,10675.6,13020.0,11377.2,14050.5,17035.1,26739.9,31844.9,31692.5,36898.7,35966.6,33327.2,31602.0,12635.3,36213.5,12270.5,29369.1,,0.77
남영동,2235339.1,2262785.7,2450739.9,2313529.9,1830066.9,1502768.1,1892702.8,1888331.7,1805194.5,2127455.4,2504592.2,2754254.7,1196733.8,1933817.8,2295908.1,1717114.1,1707421.1,1849848.3,1995992.9,1966969.4,645441.3,1646210.4,676747.6,1577449.5,36.0,1.19
남현동,49091.0,51646.3,51860.1,51984.5,40003.1,35825.1,32280.0,29227.6,27564.6,35075.9,33117.9,40239.7,34796.4,44715.4,46171.0,46013.6,47743.2,44016.3,55558.3,65965.4,20604.5,70331.5,25097.2,59132.4,49.0,3.27
내곡동,12102.5,18052.4,18255.9,17503.3,14549.1,18853.1,15312.2,16655.6,16545.4,31870.6,25087.3,25265.7,23752.4,37211.0,24893.0,25796.0,31630.9,45682.5,35837.9,40595.9,11988.4,39783.4,10202.2,37527.3,9.0,12.68
노량진1동,55602.8,48780.1,49258.5,45272.1,45095.5,39205.2,31330.4,26345.7,27935.2,37004.6,33146.6,34847.8,33879.5,44332.0,45552.3,44063.8,48154.0,48355.9,50052.1,47005.0,15672.0,47522.0,17042.7,49110.4,81.0,1.58
노량진2동,21715.0,10695.1,29497.8,10974.0,21364.4,15957.8,22205.8,17809.7,25337.6,21077.9,43532.0,6195.6,27832.8,24945.5,48751.8,11009.7,40714.2,43087.5,66357.3,18793.5,2942.4,10444.9,4238.3,9386.4,,0.64
녹번동,14603.4,14107.2,16104.6,15011.3,15600.3,11410.3,26452.6,30371.0,30088.0,24614.1,21525.6,20691.8,17510.8,22180.1,23981.2,19353.6,22897.3,22971.5,27260.0,26014.0,7609.4,27458.3,10800.9,22657.2,169.0,1.79
논현1동,1485348.8,1492274.4,1683653.4,1471391.9,819718.7,607344.2,612240.7,555317.1,587421.9,752089.2,759446.6,657171.9,711214.7,783285.6,786972.0,671896.0,597011.6,570475.2,518788.9,434138.8,149221.8,484023.7,166206.5,546450.1,3844.0,1.25
논현2동,255013.7,265636.4,279061.0,328878.3,234522.0,201073.6,205517.9,242234.2,183463.1,243316.6,210934.2,296973.0,210164.7,264655.8,263566.4,315857.7,256556.2,271782.3,244037.6,294672.9,87662.9,274646.6,98415.2,332299.9,,1.47
능동,19712.3,22864.3,26380.1,21869.5,16640.3,17870.0,18644.1,19865.0,17220.5,52379.2,41445.4,43886.6,37013.7,70674.9,55871.9,42593.3,43591.2,57089.6,39805.0,46284.4,12925.4,55239.5,9476.5,41100.9,36.0,1.1
